# filter_average_wavelength filter_mag template_mag error_mag (for each filter)
4809.76 -49.4483 -49.4512 0.0542868 6229.17 -50.0689 -50.0496 0.0542868 7702.75 -50.3324 -50.3286 0.0542868 8906.11 -50.4398 -50.4394 0.0542868 9777.14 -50.5135 -50.5331 0.0542868 
4809.76 -46.9525 -47.0003 0.111988 6229.17 -48.4463 -48.4613 0.0542868 7702.75 -49.7771 -49.7506 0.0542868 8906.11 -50.6373 -50.6678 0.0542868 9777.14 -51.221 -51.1858 0.0542868 
4809.76 -48.8716 -48.8798 0.0542868 6229.17 -49.231 -49.2428 0.0542868 7702.75 -49.3401 -49.2692 0.0542868 8906.11 -49.3251 -49.3128 0.0542868 9777.14 -49.0584 -49.2281 0.106199 
4809.76 -48.407 -48.39 0.0542868 6229.17 -49.5279 -49.5424 0.0542868 7702.75 -50.5661 -50.5517 0.0542868 8906.11 -50.9361 -50.968 0.0542868 9777.14 -51.2175 -51.1996 0.0542868 
4809.76 -47.7168 -47.6962 0.0542868 6229.17 -48.0692 -48.0737 0.0542868 7702.75 -48.7443 -48.7145 0.0542868 8906.11 -49.3487 -49.3447 0.0542868 9777.14 -49.6011 -49.6464 0.0542868 
4809.76 -49.4488 -49.4814 0.0542868 6229.17 -49.5509 -49.6688 0.0542868 7702.75 -50.0558 -50.0103 0.0542868 8906.11 -50.1401 -50.1235 0.0542868 9777.14 -50.4475 -50.3098 0.0542868 
4809.76 -49.241 -49.2897 0.0542868 6229.17 -49.3415 -49.34 0.0542868 7702.75 -49.7223 -49.7343 0.0542868 8906.11 -49.8339 -49.8376 0.0542868 9777.14 -49.8989 -49.8252 0.0542868 
4809.76 -47.6947 -47.6939 0.0542868 6229.17 -48.8811 -48.8697 0.0542868 7702.75 -49.4374 -49.3025 0.0542868 8906.11 -49.5206 -49.4926 0.0542868 9777.14 -49.4284 -49.5856 0.061787 
4809.76 -48.4388 -48.4466 0.0542868 6229.17 -48.7551 -48.7827 0.0542868 7702.75 -49.3925 -49.3744 0.0542868 8906.11 -49.6804 -49.5733 0.0542868 9777.14 -49.5662 -49.6331 0.0542868 
4809.76 -50.1191 -50.1389 0.0542868 6229.17 -50.568 -50.5865 0.0542868 7702.75 -51.3283 -51.3177 0.0542868 8906.11 -51.6486 -51.642 0.0542868 9777.14 -51.789 -51.7659 0.0542868 
4809.76 -48.1939 -48.193 0.0542868 6229.17 -49.176 -49.1851 0.0542868 7702.75 -49.6262 -49.6117 0.0542868 8906.11 -49.7978 -49.8093 0.0542868 9777.14 -49.9333 -49.9275 0.0542868 
4809.76 -48.6149 -48.5931 0.0542868 6229.17 -48.5941 -48.5587 0.0542868 7702.75 -48.8762 -48.9497 0.0542868 8906.11 -49.5015 -49.3734 0.0542868 9777.14 -49.4335 -49.5137 0.0571619 
4809.76 -47.2234 -47.1415 0.0798765 6229.17 -48.7113 -48.7852 0.0542868 7702.75 -50.2023 -50.1408 0.0542868 8906.11 -50.8697 -50.8171 0.0542868 9777.14 -51.0283 -51.0817 0.0542868 
4809.76 -49.1652 -49.2121 0.0542868 6229.17 -49.7106 -49.6792 0.0542868 7702.75 -50.0416 -50.0158 0.0542868 8906.11 -50.112 -50.0374 0.0542868 9777.14 -50.0005 -50.0665 0.0542868 
4809.76 -47.9198 -47.8538 0.0542868 6229.17 -49.4 -49.3306 0.0542868 7702.75 -51.3746 -51.4041 0.0542868 8906.11 -52.1277 -52.041 0.0542868 9777.14 -52.4028 -52.5426 0.0542868 
4809.76 -48.0309 -48.0565 0.0542868 6229.17 -48.2278 -48.2084 0.0542868 7702.75 -48.7664 -48.782 0.0542868 8906.11 -49.0813 -49.1088 0.0571532 9777.14 -49.2859 -49.1891 0.0711688 
4809.76 -49.431 -49.4866 0.0542868 6229.17 -49.9875 -50.0005 0.0542868 7702.75 -50.6261 -50.6019 0.0542868 8906.11 -50.8765 -50.7941 0.0542868 9777.14 -50.8472 -50.8701 0.0542868 
4809.76 -50.0833 -50.0922 0.0542868 6229.17 -50.4151 -50.4284 0.0542868 7702.75 -50.6448 -50.6387 0.0542868 8906.11 -50.7891 -50.6675 0.0542868 9777.14 -50.554 -50.6315 0.0542868 
4809.76 -49.8801 -49.8646 0.0542868 6229.17 -50.6391 -50.5939 0.0542868 7702.75 -50.8752 -50.8766 0.0542868 8906.11 -51.1315 -51.1264 0.0542868 9777.14 -51.0774 -51.1341 0.0542868 
4809.76 -48.0019 -48.0284 0.0542868 6229.17 -48.0444 -48.0682 0.0542868 7702.75 -48.6947 -48.5089 0.0542868 8906.11 -48.7565 -48.9263 0.0686387 9777.14 -49.404 -49.3572 0.0550958 
4809.76 -47.9752 -47.9398 0.0542868 6229.17 -48.192 -48.2559 0.0542868 7702.75 -48.9997 -48.9175 0.0542868 8906.11 -49.2354 -49.2142 0.0542868 9777.14 -49.2059 -49.3002 0.073967 
4809.76 -46.7277 -46.6317 0.139515 6229.17 -47.8651 -47.9034 0.0542868 7702.75 -49.1041 -49.1048 0.0542868 8906.11 -49.8932 -49.8157 0.0542868 9777.14 -50.0309 -50.0702 0.0542868 
4809.76 -46.7646 -46.8959 0.121404 6229.17 -48.8266 -48.7599 0.0542868 7702.75 -50.0872 -50.1121 0.0542868 8906.11 -50.8354 -50.7926 0.0542868 9777.14 -51.0042 -51.0457 0.0542868 
4809.76 -48.2651 -48.2711 0.0542868 6229.17 -49.1161 -49.1853 0.0542868 7702.75 -49.3505 -49.1963 0.0542868 8906.11 -49.1248 -49.1205 0.0584668 9777.14 -48.8458 -49.0325 0.124309 
4809.76 -50.2683 -50.2686 0.0542868 6229.17 -50.3884 -50.4076 0.0542868 7702.75 -50.4371 -50.4507 0.0542868 8906.11 -50.546 -50.5641 0.0542868 9777.14 -50.6185 -50.5617 0.0542868 
4809.76 -47.9288 -47.8888 0.0543468 6229.17 -48.0803 -48.1236 0.0542868 7702.75 -48.8115 -48.7574 0.0542868 8906.11 -49.0176 -49.1256 0.071665 9777.14 -49.3148 -49.2251 0.0883027 
4809.76 -48.6981 -48.6716 0.0542868 6229.17 -49.1748 -49.1784 0.0542868 7702.75 -49.212 -49.1861 0.0542868 8906.11 -49.4439 -49.4603 0.0542868 9777.14 -49.4435 -49.4754 0.0570775 
4809.76 -48.9083 -48.8881 0.0542868 6229.17 -49.6826 -49.7134 0.0542868 7702.75 -49.8724 -49.8886 0.0542868 8906.11 -49.9733 -49.9893 0.0542868 9777.14 -50.0925 -50.044 0.0542868 
4809.76 -48.5577 -48.5667 0.0542868 6229.17 -49.3428 -49.3925 0.0542868 7702.75 -49.6116 -49.4799 0.0542868 8906.11 -49.5411 -49.5235 0.0542868 9777.14 -49.3621 -49.4543 0.0690324 
4809.76 -48.4151 -48.4621 0.0542868 6229.17 -48.6117 -48.5948 0.0542868 7702.75 -48.9567 -48.913 0.0542868 8906.11 -49.383 -49.3439 0.0542868 9777.14 -49.6517 -49.7009 0.0590588 
4809.76 -45.3454 -46.0206 0.445348 6229.17 -47.6635 -47.596 0.0542868 7702.75 -48.7816 -48.8159 0.0542868 8906.11 -49.5331 -49.3701 0.0542868 9777.14 -49.4389 -49.5843 0.0635498 
4809.76 -48.8228 -48.8638 0.0542868 6229.17 -49.1789 -49.1487 0.0542868 7702.75 -49.8232 -49.7731 0.0542868 8906.11 -49.7734 -49.7818 0.0542868 9777.14 -49.8448 -49.8824 0.0700459 
4809.76 -48.1069 -48.0974 0.0542868 6229.17 -48.5227 -48.562 0.0542868 7702.75 -49.277 -49.1886 0.0542868 8906.11 -49.4115 -49.4017 0.0542868 9777.14 -49.401 -49.4794 0.0679701 
4809.76 -48.5033 -48.5512 0.0542868 6229.17 -48.8198 -48.8298 0.0542868 7702.75 -49.1883 -49.1282 0.0542868 8906.11 -49.1438 -49.132 0.0605567 9777.14 -49.0954 -49.1065 0.0992115 
4809.76 -48.6512 -48.5783 0.0542868 6229.17 -48.5525 -48.6172 0.0542868 7702.75 -49.2084 -49.012 0.0542868 8906.11 -48.8805 -49.1209 0.0755402 9777.14 -49.1949 -49.1119 0.0877297 
4809.76 -49.3785 -49.3669 0.0542868 6229.17 -49.7389 -49.6764 0.0542868 7702.75 -49.7832 -49.6618 0.0542868 8906.11 -49.4051 -49.4879 0.0542868 9777.14 -49.3433 -49.4768 0.0775686 
4809.76 -49.3694 -49.3806 0.0542868 6229.17 -50.5685 -50.5839 0.0542868 7702.75 -51.7301 -51.694 0.0542868 8906.11 -52.1834 -52.1872 0.0542868 9777.14 -52.4115 -52.4149 0.0542868 
4809.76 -48.7125 -48.6717 0.0542868 6229.17 -49.3388 -49.4217 0.0542868 7702.75 -49.4809 -49.3914 0.0542868 8906.11 -49.8997 -49.8794 0.0542868 9777.14 -49.7833 -49.8344 0.0603097 
4809.76 -47.941 -47.9475 0.0542868 6229.17 -48.3934 -48.378 0.0542868 7702.75 -48.9163 -48.9346 0.0542868 8906.11 -49.1911 -49.0934 0.0610983 9777.14 -48.9612 -49.1429 0.109833 
4809.76 -47.4327 -47.4117 0.0567208 6229.17 -48.1044 -48.1522 0.0542868 7702.75 -48.6184 -48.5606 0.0542868 8906.11 -48.6721 -48.7893 0.079355 9777.14 -49.0731 -48.963 0.0800238 
4809.76 -48.285 -48.2323 0.0542868 6229.17 -48.4395 -48.4591 0.0542868 7702.75 -48.9986 -48.9218 0.0542868 8906.11 -48.7927 -48.9915 0.0783644 9777.14 -49.148 -49.081 0.0804442 
4809.76 -48.1227 -48.1525 0.0542868 6229.17 -48.7777 -48.7165 0.0542868 7702.75 -49.1002 -49.056 0.0542868 8906.11 -49.0381 -49.1034 0.0618175 9777.14 -49.2546 -49.274 0.0709803 
4809.76 -48.9299 -48.9316 0.0542868 6229.17 -48.9551 -48.987 0.0542868 7702.75 -49.0846 -49.0654 0.0542868 8906.11 -49.1555 -49.1346 0.0542868 9777.14 -49.1596 -49.1671 0.0756478 
4809.76 -48.1902 -48.1177 0.0542868 6229.17 -48.4594 -48.5046 0.0542868 7702.75 -48.8704 -48.8558 0.0542868 8906.11 -48.8736 -48.9549 0.0675922 9777.14 -49.3115 -49.2671 0.0676845 
4809.76 -49.4712 -49.4948 0.0542868 6229.17 -49.5767 -49.5982 0.0542868 7702.75 -49.6325 -49.6317 0.0542868 8906.11 -49.707 -49.6598 0.0542868 9777.14 -49.618 -49.6164 0.0542868 
4809.76 -49.221 -49.2144 0.0542868 6229.17 -49.2683 -49.2955 0.0542868 7702.75 -49.3237 -49.2941 0.0542868 8906.11 -49.3195 -49.3074 0.0542868 9777.14 -49.149 -49.1844 0.076787 
4809.76 -48.6717 -48.7189 0.0542868 6229.17 -48.8704 -48.7758 0.0542868 7702.75 -49.1683 -49.1922 0.0542868 8906.11 -49.681 -49.6734 0.0542868 9777.14 -49.8872 -49.9028 0.0551382 
4809.76 -47.656 -47.6091 0.0542868 6229.17 -48.1792 -48.2634 0.0542868 7702.75 -48.6298 -48.6477 0.0542868 8906.11 -49.0401 -48.9401 0.058029 9777.14 -49.0744 -49.0923 0.0867916 
4809.76 -48.8557 -48.861 0.0542868 6229.17 -49.0983 -49.027 0.0542868 7702.75 -49.5959 -49.6065 0.0542868 8906.11 -50.0126 -50.0303 0.0542868 9777.14 -50.1313 -50.1605 0.0542868 
4809.76 -48.1969 -48.1506 0.0542868 6229.17 -48.4921 -48.5275 0.0542868 7702.75 -48.9555 -48.926 0.0547254 8906.11 -48.8456 -48.992 0.101062 9777.14 -49.3141 -49.2544 0.0956441 
4809.76 -48.7494 -48.8147 0.0542868 6229.17 -49.5103 -49.3949 0.0542868 7702.75 -50.1658 -50.2277 0.0542868 8906.11 -50.7514 -50.73 0.0542868 9777.14 -50.9273 -50.907 0.0542868 
4809.76 -49.1294 -49.1668 0.0542868 6229.17 -49.3471 -49.307 0.0542868 7702.75 -49.5826 -49.5915 0.0542868 8906.11 -50.0252 -50.0225 0.0542868 9777.14 -50.3683 -50.3603 0.0542868 
4809.76 -48.9532 -48.9251 0.0542868 6229.17 -49.5063 -49.5139 0.0542868 7702.75 -50.0871 -50.0667 0.0542868 8906.11 -50.1974 -50.2296 0.0542868 9777.14 -50.2999 -50.3053 0.0542868 
4809.76 -49.1748 -49.2188 0.0542868 6229.17 -49.4804 -49.444 0.0542868 7702.75 -50.0243 -50.0715 0.0542868 8906.11 -50.5134 -50.4489 0.0542868 9777.14 -50.5547 -50.551 0.0542868 
4809.76 -49.2085 -49.2192 0.0542868 6229.17 -49.2888 -49.3069 0.0542868 7702.75 -49.2956 -49.2687 0.0542868 8906.11 -49.2572 -49.2387 0.0663138 9777.14 -49.0673 -49.1021 0.111571 
4809.76 -48.3693 -48.3206 0.0542868 6229.17 -48.6104 -48.7122 0.0542868 7702.75 -49.0904 -49.0453 0.0542868 8906.11 -49.1302 -49.1615 0.0555862 9777.14 -49.5662 -49.4911 0.0574691 
4809.76 -48.7878 -48.8333 0.0542868 6229.17 -49.5594 -49.5657 0.0542868 7702.75 -50.171 -50.0796 0.0542868 8906.11 -50.2818 -50.2563 0.0542868 9777.14 -50.2986 -50.3456 0.0542868 
4809.76 -48.5967 -48.6257 0.0542868 6229.17 -48.8377 -48.7875 0.0542868 7702.75 -49.28 -49.3629 0.0542868 8906.11 -49.9584 -49.7894 0.0542868 9777.14 -49.869 -49.9225 0.0542868 
4809.76 -48.2405 -48.2084 0.0542868 6229.17 -48.5104 -48.5151 0.0542868 7702.75 -48.7912 -48.8084 0.0606229 8906.11 -48.763 -48.8088 0.105261 9777.14 -49.1268 -49.1226 0.110317 
4809.76 -48.2041 -48.2372 0.0542868 6229.17 -49.0816 -48.9789 0.0542868 7702.75 -49.3585 -49.3621 0.0542868 8906.11 -49.5297 -49.4919 0.0542868 9777.14 -49.2613 -49.4377 0.0874946 
4809.76 -48.487 -48.4838 0.0542868 6229.17 -48.9013 -48.8954 0.0542868 7702.75 -49.0238 -49.0211 0.0542868 8906.11 -48.9764 -48.9566 0.081501 9777.14 -48.8695 -48.9857 0.141129 
4809.76 -50.3889 -50.4354 0.0542868 6229.17 -50.7318 -50.732 0.0542868 7702.75 -51.1886 -51.1968 0.0542868 8906.11 -51.4346 -51.2823 0.0542868 9777.14 -51.2181 -51.2784 0.0542868 
4809.76 -49.5583 -49.561 0.0542868 6229.17 -50.0354 -50.0332 0.0542868 7702.75 -50.279 -50.2862 0.0542868 8906.11 -50.2874 -50.2763 0.0542868 9777.14 -50.315 -50.3183 0.0542868 
4809.76 -48.034 -48.022 0.0542868 6229.17 -48.2792 -48.2715 0.0542868 7702.75 -48.8667 -48.8726 0.0542868 8906.11 -49.1596 -49.1216 0.0543377 9777.14 -49.0813 -49.1892 0.0863848 
4809.76 -48.5697 -48.5558 0.0542868 6229.17 -48.8069 -48.7769 0.0542868 7702.75 -49.0558 -49.1137 0.0542868 8906.11 -49.1753 -49.1436 0.054537 9777.14 -49.0773 -49.1018 0.0877296 
4809.76 -49.0814 -49.0936 0.0542868 6229.17 -49.1332 -49.1223 0.0542868 7702.75 -49.2803 -49.281 0.0542868 8906.11 -49.5925 -49.5969 0.0542868 9777.14 -49.9466 -49.9397 0.0542868 
4809.76 -48.7176 -48.702 0.0542868 6229.17 -49.4392 -49.5112 0.0542868 7702.75 -49.6456 -49.6008 0.0542868 8906.11 -49.7528 -49.6385 0.0542868 9777.14 -49.4921 -49.5715 0.0588275 
4809.76 -49.0413 -49.0694 0.0542868 6229.17 -49.2035 -49.1982 0.0542868 7702.75 -49.7428 -49.7521 0.0542868 8906.11 -50.0137 -50.0343 0.0542868 9777.14 -50.149 -50.0899 0.0542868 
4809.76 -49.4374 -49.4739 0.0542868 6229.17 -50.0064 -50.0027 0.0542868 7702.75 -50.4526 -50.4282 0.0542868 8906.11 -50.5105 -50.5075 0.0542868 9777.14 -50.5388 -50.5307 0.0542868 
4809.76 -48.5145 -48.5153 0.0542868 6229.17 -48.5742 -48.5266 0.0542868 7702.75 -48.9697 -48.9801 0.0542868 8906.11 -49.2193 -49.2654 0.0542868 9777.14 -49.3302 -49.3064 0.0652803 
4809.76 -48.2334 -48.2338 0.0542868 6229.17 -48.5711 -48.5896 0.0542868 7702.75 -48.6717 -48.6647 0.0542868 8906.11 -48.627 -48.6283 0.0902596 9777.14 -48.7409 -48.6691 0.121687 
4809.76 -47.4565 -47.4868 0.0542868 6229.17 -48.143 -48.2221 0.0542868 7702.75 -48.7299 -48.608 0.0542868 8906.11 -48.7905 -48.7306 0.0676146 9777.14 -48.5962 -48.6767 0.119093 
4809.76 -48.8442 -48.8836 0.0542868 6229.17 -48.8617 -48.8131 0.0542868 7702.75 -49.0236 -49.1062 0.0542868 8906.11 -49.269 -49.1746 0.0566087 9777.14 -49.187 -49.1484 0.0923944 
4809.76 -48.3547 -48.34 0.0542868 6229.17 -49.1338 -49.1251 0.0542868 7702.75 -49.4244 -49.3949 0.0542868 8906.11 -49.7433 -49.7468 0.0542868 9777.14 -49.5927 -49.6406 0.056219 
4809.76 -48.2155 -48.2396 0.0542868 6229.17 -48.5046 -48.3929 0.0542868 7702.75 -48.8481 -48.9027 0.0542868 8906.11 -49.569 -49.4373 0.0542868 9777.14 -49.5589 -49.6713 0.0563911 
4809.76 -49.1252 -49.1277 0.0542868 6229.17 -49.16 -49.1468 0.0542868 7702.75 -49.2028 -49.2403 0.0542868 8906.11 -49.5402 -49.5037 0.0542868 9777.14 -49.7783 -49.784 0.0542868 
4809.76 -48.7906 -48.7913 0.0542868 6229.17 -49.0582 -49.0652 0.0542868 7702.75 -49.1034 -49.096 0.0542868 8906.11 -48.9725 -49.0146 0.075031 9777.14 -49.1886 -49.1006 0.097916 
4809.76 -48.0109 -48.1466 0.076926 6229.17 -48.7915 -48.6089 0.0542868 7702.75 -49.4149 -49.3524 0.0542868 8906.11 -49.85 -50.021 0.0545009 9777.14 -50.4614 -50.3476 0.0542868 
4809.76 -49.4434 -49.4621 0.0542868 6229.17 -49.6004 -49.6702 0.0542868 7702.75 -50.3059 -50.242 0.0542868 8906.11 -50.5265 -50.4594 0.0542868 9777.14 -50.4853 -50.5081 0.0542868 
4809.76 -45.2564 -45.5266 0.411429 6229.17 -45.9205 -45.9626 0.211401 7702.75 -48.8371 -48.8524 0.0542868 8906.11 -49.9359 -49.9092 0.0542868 9777.14 -50.2571 -50.2574 0.0542868 
4809.76 -49.3015 -49.299 0.0542868 6229.17 -49.2182 -49.288 0.0542868 7702.75 -49.2273 -49.1751 0.0542868 8906.11 -49.2359 -49.1746 0.0542868 9777.14 -48.9036 -48.9988 0.102199 
4809.76 -48.3692 -48.3573 0.0542868 6229.17 -48.6163 -48.6858 0.0542868 7702.75 -48.9704 -49.0328 0.0542868 8906.11 -49.216 -49.1078 0.0542868 9777.14 -49.3667 -49.313 0.0607728 
4809.76 -47.8722 -47.8501 0.0542868 6229.17 -48.0348 -48.0611 0.0542868 7702.75 -48.6795 -48.6786 0.0542868 8906.11 -49.1438 -49.0687 0.0542868 9777.14 -49.0475 -49.1756 0.0847145 
4809.76 -47.7015 -47.6947 0.0625456 6229.17 -48.5239 -48.5536 0.0542868 7702.75 -48.6237 -48.6375 0.0584466 8906.11 -48.8064 -48.6924 0.0863072 9777.14 -48.6135 -48.619 0.154758 
4809.76 -47.8765 -47.8883 0.0542868 6229.17 -48.7977 -48.8213 0.0542868 7702.75 -49.1997 -49.149 0.0542868 8906.11 -49.3976 -49.427 0.0542868 9777.14 -49.4002 -49.3756 0.0594631 
4809.76 -48.223 -48.2429 0.0542868 6229.17 -48.4055 -48.3591 0.0542868 7702.75 -48.8658 -48.8765 0.0542868 8906.11 -49.3214 -49.331 0.0542868 9777.14 -49.5002 -49.5028 0.0542868 
4809.76 -48.9174 -48.9341 0.0542868 6229.17 -49.9471 -49.9095 0.0542868 7702.75 -50.4147 -50.3637 0.0542868 8906.11 -50.4456 -50.5544 0.0542868 9777.14 -50.8103 -50.7441 0.0542868 
4809.76 -46.9823 -46.9002 0.0905496 6229.17 -48.5277 -48.5353 0.0542868 7702.75 -49.7367 -49.7806 0.0542868 8906.11 -50.6801 -50.6361 0.0542868 9777.14 -51.0432 -51.0564 0.0542868 
4809.76 -48.7046 -48.7142 0.0542868 6229.17 -49.0376 -49.011 0.0542868 7702.75 -49.3635 -49.4197 0.0542868 8906.11 -49.5294 -49.476 0.0542868 9777.14 -49.4439 -49.4533 0.0777474 
4809.76 -48.376 -48.4027 0.0542868 6229.17 -48.8486 -48.8932 0.0542868 7702.75 -49.6887 -49.6148 0.0542868 8906.11 -49.9505 -49.9162 0.0542868 9777.14 -50.02 -50.0434 0.0542868 
4809.76 -47.8631 -47.8729 0.0542868 6229.17 -48.2228 -48.247 0.0542868 7702.75 -48.9918 -48.9537 0.0542868 8906.11 -49.2137 -49.2761 0.0542868 9777.14 -49.4542 -49.3801 0.0542868 
4809.76 -48.5666 -48.5892 0.0542868 6229.17 -48.8335 -48.8483 0.0542868 7702.75 -49.3298 -49.3299 0.0542868 8906.11 -49.6407 -49.4328 0.0542868 9777.14 -49.258 -49.4308 0.0741314 
4809.76 -49.2005 -49.2428 0.0542868 6229.17 -49.2671 -49.2535 0.0542868 7702.75 -49.4172 -49.4465 0.0542868 8906.11 -49.5057 -49.4723 0.0542868 9777.14 -49.4262 -49.3819 0.0638629 
4809.76 -48.2445 -48.2499 0.0542868 6229.17 -48.3853 -48.4176 0.0542868 7702.75 -48.8453 -48.7818 0.0542868 8906.11 -48.8001 -48.834 0.0993755 9777.14 -48.7268 -48.7922 0.159556 
4809.76 -47.9204 -47.9266 0.0542868 6229.17 -48.7031 -48.7337 0.0542868 7702.75 -48.8159 -48.7901 0.0542868 8906.11 -48.745 -48.8161 0.0874512 9777.14 -48.9919 -48.7734 0.104588 
4809.76 -50.5431 -50.5709 0.0542868 6229.17 -51.277 -51.2508 0.0542868 7702.75 -51.5691 -51.5482 0.0542868 8906.11 -51.6431 -51.6411 0.0542868 9777.14 -51.7062 -51.7246 0.0542868 
4809.76 -48.8883 -48.8897 0.0542868 6229.17 -49.0226 -49.0153 0.0542868 7702.75 -49.0697 -49.0614 0.0542868 8906.11 -49.1848 -49.1743 0.0542868 9777.14 -49.1188 -49.1717 0.0830884 
4809.76 -48.5583 -48.546 0.0542868 6229.17 -49.0626 -49.0946 0.0542868 7702.75 -49.2355 -49.1697 0.0542868 8906.11 -49.1383 -49.0729 0.0635552 9777.14 -48.7733 -49.0874 0.131943 
4809.76 -48.2773 -48.2741 0.0542868 6229.17 -48.5888 -48.5594 0.0542868 7702.75 -49.2336 -49.2396 0.0542868 8906.11 -49.5952 -49.6321 0.0542868 9777.14 -49.7678 -49.7539 0.0542868 
4809.76 -49.1867 -49.1857 0.0542868 6229.17 -49.6302 -49.6566 0.0542868 7702.75 -50.3277 -50.2802 0.0542868 8906.11 -50.6087 -50.4907 0.0542868 9777.14 -50.4653 -50.568 0.0542868 
4809.76 -50.4172 -50.3896 0.0542868 6229.17 -50.7791 -50.8482 0.0542868 7702.75 -51.6201 -51.5745 0.0542868 8906.11 -51.9946 -51.9721 0.0542868 9777.14 -52.1137 -52.1287 0.0542868 
4809.76 -48.9811 -49.0571 0.0542868 6229.17 -49.1883 -49.1169 0.0542868 7702.75 -49.5502 -49.6043 0.0542868 8906.11 -49.8276 -49.8354 0.0542868 9777.14 -49.9659 -49.8676 0.0542868 
4809.76 -49.3137 -49.3055 0.0542868 6229.17 -49.5054 -49.4764 0.0542868 7702.75 -49.6934 -49.5777 0.0542868 8906.11 -49.4747 -49.508 0.0542868 9777.14 -49.2776 -49.4608 0.0835177 
4809.76 -48.0347 -48.0389 0.0542868 6229.17 -48.4843 -48.5563 0.0542868 7702.75 -49.0733 -48.9684 0.0542868 8906.11 -49.432 -49.208 0.0542868 9777.14 -48.8517 -49.2115 0.101029 
4809.76 -47.9795 -48.0457 0.0612299 6229.17 -48.638 -48.7185 0.0542868 7702.75 -49.3834 -49.127 0.0542868 8906.11 -49.1961 -49.192 0.0728052 9777.14 -48.9569 -49.1432 0.141255 
4809.76 -49.3053 -49.2901 0.0542868 6229.17 -49.6647 -49.7055 0.0542868 7702.75 -49.7444 -49.731 0.0542868 8906.11 -49.7887 -49.7775 0.0542868 9777.14 -49.7945 -49.7904 0.0542868 
4809.76 -49.5025 -49.4935 0.0542868 6229.17 -49.9481 -49.9704 0.0542868 7702.75 -50.7061 -50.6591 0.0542868 8906.11 -50.9292 -50.9227 0.0542868 9777.14 -50.9854 -51.02 0.0542868 
4809.76 -48.6976 -48.7267 0.0542868 6229.17 -48.9604 -48.9828 0.0542868 7702.75 -49.112 -49.1143 0.0542868 8906.11 -49.1059 -49.0828 0.0542868 9777.14 -49.2618 -49.2057 0.0677209 
4809.76 -48.6628 -48.6417 0.0542868 6229.17 -48.6875 -48.7051 0.0542868 7702.75 -49.0048 -48.9704 0.0542868 8906.11 -48.9611 -48.9879 0.0720443 9777.14 -48.8085 -48.901 0.12622 
4809.76 -48.5949 -48.5623 0.0542868 6229.17 -48.7961 -48.8017 0.0542868 7702.75 -49.2214 -49.2393 0.0542868 8906.11 -49.4449 -49.3195 0.0608716 9777.14 -48.8646 -49.2996 0.160731 
