# This is an auxiliary file not to be used by the user of ZEBRA
# failed chi2 numFilterUsed
0 23.5426 5
0 1.11711 5
0 10.1702 5
0 1.17332 5
0 5.20112 5
0 1.02355 5
0 0.417811 5
0 15.1328 5
0 6.4204 5
0 16.5366 5
0 1.36333 5
0 11.9688 5
0 0.47452 5
0 1.7967 5
0 4.57292 5
0 1.3224 5
0 3.48314 5
0 8.25791 5
0 2.21999 5
0 1.85761 5
0 12.3882 5
0 3.7094 5
0 2.78047 5
0 3.30009 5
0 3.18232 5
0 1.40452 5
0 1.05231 5
0 0.436829 5
0 4.08722 5
0 0.154203 5
0 4.72819 5
0 1.10209 5
0 1.00018 5
0 6.37378 5
0 0.776668 5
0 0.394593 5
0 5.03324 5
0 3.26508 5
0 31.348 5
0 2.49756 5
0 1.74505 5
0 24.8998 5
0 0.156877 5
0 8.6745 5
0 2.14635 5
0 4.61081 5
0 0.434571 5
0 33.0307 5
0 3.16088 5
0 2.777 5
0 3.1292 5
0 13.5308 5
0 3.1014 5
0 7.70912 5
0 4.24886 5
0 3.21188 5
0 0.067461 5
0 22.1777 5
0 0.846422 5
0 0.178786 5
0 7.08201 5
0 5.13645 5
0 6.25913 5
0 16.4277 5
0 0.739546 5
0 12.2254 5
0 0.209512 5
0 2.95483 5
0 21.8237 5
0 1.19472 5
0 4.38145 5
0 0.78662 5
0 3.9177 5
0 2.65859 5
0 2.80056 5
0 6.22289 5
0 9.18977 5
0 26.2221 5
0 5.22082 5
0 3.99298 5
0 8.37298 5
0 4.04513 5
0 12.2625 5
0 14.226 5
0 8.26611 5
0 1.06427 5
0 1.89297 5
0 1.21232 5
0 8.59921 5
0 8.29142 5
0 6.36462 5
0 4.19385 5
0 18.6511 5
0 3.07635 5
0 10.0405 5
0 20.4589 5
0 6.35567 5
0 2.63762 5
0 4.59128 5
0 0.472518 5
0 1.95109 5
0 2.61585 5
0 1.46891 5
0 4.41676 5
0 0.516163 5
0 18.974 5
0 1.19713 5
0 2.09694 5
0 1.57078 5
0 2.24608 5
0 0.334742 5
0 0.403967 5
0 7.02477 5
0 9.25475 5
0 6.2736 5
0 19.0823 5
0 3.88334 5
0 1.64217 5
0 35.8884 5
0 3.51342 5
0 2.87204 5
0 0.559055 5
0 0.39807 5
0 1.41729 5
0 2.13473 5
0 10.9072 5
0 1.45213 5
0 1.15632 5
0 6.62146 5
0 3.30095 5
0 2.55703 5
0 6.44683 5
0 8.26167 5
0 2.96034 5
0 0.562009 5
0 3.92977 5
0 6.91754 5
0 6.91582 5
0 11.6679 5
0 4.85542 5
0 1.51969 5
0 15.7517 5
0 0.288924 5
0 4.57655 5
0 0.677481 5
0 0.987699 5
0 5.61674 5
0 11.1342 5
0 0.113553 5
0 16.3677 5
0 6.48217 5
0 15.8501 5
0 2.6143 5
0 0.619566 5
0 0.551055 5
0 1.13816 5
0 8.5181 5
0 2.51847 5
0 9.63519 5
0 0.952949 5
0 0.46073 5
0 7.01126 5
0 14.5778 5
0 8.20467 5
0 0.919969 5
0 1.81671 5
0 1.76693 5
0 7.78803 5
0 2.19755 5
0 7.69252 5
0 7.31318 5
0 4.15875 5
0 14.9982 5
0 0.635398 5
0 7.20172 5
0 0.96503 5
0 0.60711 5
0 1.02593 5
0 4.51753 5
0 0.700105 5
0 1.38162 5
0 1.6866 5
0 1.85795 5
0 0.92417 5
0 1.02545 5
0 4.93878 5
0 10.8548 5
0 3.37307 5
0 3.61698 5
0 0.240264 5
0 0.596717 5
0 11.0518 5
0 2.08748 5
0 2.87089 5
0 13.3895 5
0 0.687733 5
0 7.82437 5
0 2.50069 5
0 0.670458 5
0 1.82531 5
0 0.163921 5
0 19.5352 5
0 0.312394 5
0 1.03577 5
0 5.77818 5
0 6.54883 5
0 7.03143 5
0 1.66937 5
0 1.21021 5
0 6.02615 5
0 0.522252 5
0 4.99231 5
0 3.07136 5
0 3.45787 5
0 1.69763 5
0 16.7604 5
0 1.25243 5
0 1.39609 5
0 6.7683 5
0 5.73351 5
0 2.12974 5
0 1.50368 5
0 0.426713 5
0 1.18173 5
0 24.4086 5
0 27.3234 5
0 65.5861 5
0 49.3637 5
0 7.62032 5
0 2.70601 5
0 2.19403 5
0 3.81817 5
0 0.173923 5
0 3.75884 5
0 1.232 5
0 8.3335 5
0 4.04945 5
0 1.65523 5
0 8.91833 5
0 1.78424 5
0 1.32255 5
0 4.8165 5
0 1.55976 5
0 0.31834 5
0 0.679353 5
0 1.47717 5
0 3.55916 5
0 4.43011 5
0 7.74906 5
0 1.75247 5
0 1.45055 5
0 2.29813 5
0 0.197592 5
0 10.7223 5
0 0.609073 5
0 0.192682 5
0 0.573972 5
0 8.52147 5
0 1.98154 5
0 0.522513 5
0 8.38081 5
0 0.652829 5
0 2.49433 5
0 2.39476 5
0 1.03222 5
0 4.39959 5
0 3.13522 5
0 8.42422 5
0 1.09162 5
0 15.3629 5
0 6.52418 5
0 1.22602 5
0 6.55476 5
0 4.6072 5
0 1.27565 5
0 4.83287 5
0 10.6514 5
0 1.55609 5
0 4.8782 5
0 5.26366 5
0 11.5482 5
0 2.58448 5
0 9.71442 5
0 1.37994 5
0 12.1627 5
0 3.38521 5
0 0.837579 5
0 11.5333 5
0 7.17863 5
0 0.456113 5
0 1.404 5
0 7.4071 5
0 6.18218 5
0 1.20338 5
0 8.68035 5
0 1.47206 5
0 0.785929 5
0 15.6687 5
0 0.849159 5
0 0.859592 5
0 0.318244 5
0 0.830002 5
0 6.02608 5
0 20.3666 5
0 4.21331 5
0 4.88003 5
0 7.62525 5
0 27.4346 5
0 1.368 5
0 5.64572 5
0 3.52587 5
0 7.58201 5
0 1.53719 5
0 9.34112 5
0 7.5778 5
0 4.28496 5
0 0.913992 5
0 6.6568 5
0 9.69522 5
0 3.68122 5
0 1.52407 5
0 7.41921 5
0 4.53487 5
0 9.54866 5
0 3.02572 5
0 12.2459 5
0 5.22273 5
0 3.68806 5
0 2.53118 5
0 13.581 5
0 94.3805 5
0 2.21099 5
0 3.07058 5
0 148.587 5
0 0.958759 5
0 10.3521 5
0 5.31858 5
0 3.96448 5
0 0.455483 5
0 55.6593 5
0 1.62207 5
0 7.07641 5
0 50.9401 5
0 32.3103 5
0 2.14595 5
0 0.685188 5
0 6.59159 5
0 2.09743 5
0 0.978565 5
0 2.14879 5
0 0.887334 5
0 6.2151 5
0 19.017 5
0 27.4079 5
0 2.35505 5
0 5.49251 5
0 8.05856 5
0 4.46683 5
0 1.86288 5
0 5.8762 5
0 9.65743 5
0 7.79359 5
0 9.30664 5
0 8.32294 5
0 50.7456 5
0 7.34569 5
0 1.82744 5
0 6.78997 5
0 10.7635 5
0 1.37678 5
0 1.22734 5
0 10.988 5
0 3.35393 5
0 2.73779 5
0 12.0904 5
0 0.546217 5
0 0.612624 5
0 0.887575 5
0 4.43292 5
0 26.9166 5
0 10.5129 5
0 4.8596 5
0 0.5219 5
0 9.44767 5
0 9.83707 5
0 1.06911 5
0 2.73113 5
0 7.57825 5
0 7.32131 5
0 7.3507 5
0 1.4081 5
0 2.72169 5
0 1.07833 5
0 1.64423 5
0 0.198071 5
0 0.0923555 5
0 8.27504 5
0 2.01858 5
0 12.0971 5
0 5.13845 5
0 6.51649 5
0 8.36414 5
0 5.78481 5
0 2.15698 5
0 0.313238 5
0 0.890718 5
0 8.8448 5
0 0.366869 5
0 12.891 5
0 9.09091 5
0 29.3427 5
0 0.104552 5
0 0.194915 5
0 157.841 5
0 8.33611 5
0 8.68886 5
0 0.116794 5
0 0.610904 5
0 6.29036 5
0 11.7986 5
0 1.43501 5
0 4.85734 5
0 3.35517 5
0 7.12566 5
0 4.16615 5
0 1.57303 5
0 7.34472 5
0 10.3924 5
0 4.26753 5
0 1.55778 5
0 4.45212 5
0 16.2152 5
0 2.24501 5
0 1.50163 5
0 4.20472 5
0 3.24539 5
0 24.9552 5
0 0.208983 5
0 40.3705 5
0 6.87079 5
0 9.11344 5
0 1.00119 5
0 2.04224 5
0 12.2238 5
0 0.554742 5
0 2.69756 5
0 3.50696 5
0 9.12935 5
0 8.31206 5
0 1.76664 5
0 0.324848 5
0 3.93938 5
0 2.0007 5
0 8.1825 5
0 1.85068 5
0 2.2079 5
0 4.82344 5
0 0.628952 5
0 3.04909 5
0 0.566522 5
0 3.25769 5
0 0.234451 5
0 22.3742 5
0 4.21735 5
0 0.953916 5
0 1.06524 5
0 2.77825 5
0 4.0411 5
0 5.44823 5
0 1.50162 5
0 8.17111 5
0 2.08062 5
0 0.460047 5
0 16.018 5
0 13.0738 5
0 7.9472 5
0 21.2983 5
0 2.26101 5
0 27.6779 5
0 0.496073 5
0 3.32044 5
0 10.871 5
0 2.15497 5
0 2.19177 5
0 4.36298 5
0 1.94154 5
0 6.20624 5
0 1.11388 5
0 2.30202 5
0 8.97062 5
0 1.21958 5
0 4.34841 5
0 0.651167 5
0 0.391492 5
0 11.5564 5
0 3.7804 5
0 8.3307 5
0 0.673295 5
0 13.5095 5
0 0.65339 5
0 9.08707 5
0 7.61397 5
0 4.20961 5
0 1.70242 5
0 8.78269 5
0 1.67204 5
0 1.15724 5
0 4.1759 5
0 1.41409 5
0 0.60793 5
0 8.54544 5
0 3.66206 5
0 7.54936 5
0 2.69054 5
0 15.5518 5
0 19.9811 5
0 9.34472 5
0 1.61943 5
0 0.773951 5
0 22.7461 5
0 1.3239 5
0 0.236953 5
0 0.533471 5
0 2.58278 5
0 5.06873 5
0 7.16327 5
0 15.3697 5
0 1.2349 5
0 0.584795 5
0 5.84879 5
0 0.50474 5
0 6.48616 5
0 61.9966 5
0 8.21378 5
0 10.4842 5
0 10.5216 5
0 2.08808 5
0 1.95675 5
0 3.36401 5
0 2.15538 5
0 10.4409 5
0 1.30705 5
0 7.83285 5
0 54.3311 5
0 0.47823 5
0 10.7622 5
0 2.36648 5
0 2.65087 5
0 41.1047 5
0 3.22243 5
0 1.41998 5
0 15.0693 5
0 0.493561 5
0 2.41856 5
0 10.5548 5
0 5.31758 5
0 4.90368 5
0 3.24106 5
0 1.53509 5
0 2.76041 5
0 0.930347 5
0 3.62107 5
0 1.57148 5
0 4.92718 5
0 3.54528 5
0 6.23053 5
0 4.94184 5
0 2.02739 5
0 3.71515 5
0 0.875305 5
0 2.72493 5
0 3.16875 5
0 8.56685 5
0 0.405048 5
0 3.84341 5
0 1.90097 5
0 7.19247 5
0 2.91215 5
0 2.98985 5
0 0.0344386 5
0 8.32538 5
0 6.1143 5
0 15.5101 5
0 6.55447 5
0 5.1114 5
0 2.23667 5
0 1.43304 5
0 2.16288 5
0 1.99192 5
0 5.99818 5
0 0.365133 5
0 0.80883 5
0 0.229257 5
0 3.99848 5
0 11.4014 5
0 1.20976 5
0 3.70212 5
0 2.68119 5
0 0.948327 5
0 14.259 5
0 2.38992 5
0 4.46968 5
0 0.632933 5
0 7.08796 5
0 1.71803 5
0 2.12335 5
0 1.5096 5
0 0.659525 5
0 1.79289 5
0 0.589102 5
0 6.8129 5
0 0.39656 5
0 8.15547 5
0 9.67337 5
0 0.29277 5
0 3.60001 5
0 26.2336 5
0 18.1305 5
0 8.72256 5
0 0.528877 5
0 0.449892 5
0 0.644086 5
0 2.73668 5
0 10.6523 5
0 6.89525 5
0 5.55828 5
0 2.76837 5
0 12.9883 5
0 2.72883 5
0 2.33735 5
0 18.0627 5
0 6.26077 5
0 3.33245 5
0 3.55783 5
0 0.364957 5
0 3.21866 5
0 2.99632 5
0 5.51249 5
0 4.36874 5
0 9.84591 5
0 0.0914002 5
0 0.343482 5
0 0.569112 5
0 12.0033 5
0 0.650064 5
0 7.47222 5
0 12.2372 5
0 1.23774 5
0 5.81789 5
0 1.58504 5
0 6.32343 5
0 2.44055 5
0 3.85729 5
0 2.99029 5
0 0.233325 5
0 2.67935 5
0 16.9843 5
0 1.72336 5
0 10.6324 5
0 13.7098 5
0 1.16619 5
0 6.49417 5
0 1.52597 5
0 4.60392 5
0 2.44983 5
0 3.70189 5
0 2.92388 5
0 3.33452 5
0 27.9852 5
0 1.08361 5
0 0.599357 5
0 4.20283 5
0 14.6479 5
0 10.4245 5
0 6.1395 5
0 4.77642 5
0 0.421609 5
0 4.22109 5
0 86.0076 5
0 0.71069 5
0 4.55988 5
0 1.25848 5
0 15.6696 5
0 2.51161 5
0 28.0734 5
0 3.62003 5
0 4.72225 5
0 36.2601 5
0 9.31144 5
0 1.66156 5
0 8.57695 5
0 3.38644 5
0 2.60752 5
0 0.972592 5
0 7.25122 5
0 16.2757 5
0 18.2837 5
0 7.01071 5
0 9.01608 5
0 4.97032 5
0 0.345504 5
0 1.2952 5
0 6.07306 5
0 6.8955 5
0 4.28552 5
0 2.03769 5
0 8.01075 5
0 2.52891 5
0 0.367654 5
0 1.2438 5
0 0.413478 5
0 3.00648 5
0 0.838683 5
0 16.1359 5
0 4.32172 5
0 7.13003 5
0 13.1838 5
0 0.518917 5
0 1.17832 5
0 0.680211 5
0 4.07567 5
0 20.2838 5
0 2.52003 5
0 0.619474 5
0 3.47218 5
0 2.05355 5
0 2.29462 5
0 0.642668 5
0 1.17501 5
0 1.29152 5
0 0.715077 5
0 1.95877 5
0 14.0493 5
0 6.78351 5
0 11.5534 5
0 2.15796 5
0 2.39921 5
0 3.81566 5
0 4.77907 5
0 3.28366 5
0 20.7643 5
0 3.67864 5
0 8.25431 5
0 17.1501 5
0 3.55814 5
0 20.6632 5
0 1.79523 5
0 4.63787 5
0 13.616 5
0 0.60748 5
0 3.2731 5
0 10.0592 5
0 5.55158 5
0 0.978596 5
0 1.46612 5
0 4.11695 5
0 0.20548 5
0 12.2256 5
0 14.6927 5
0 3.68628 5
0 4.024 5
0 0.752616 5
0 4.35715 5
0 0.762042 5
0 4.67346 5
0 0.778691 5
0 0.0884652 5
0 3.53603 5
0 0.964638 5
0 1.23312 5
0 2.89259 5
0 5.22795 5
0 2.90622 5
0 2.36921 5
0 3.10789 5
0 15.9461 5
0 17.7989 5
0 0.63042 5
0 18.0136 5
0 5.44129 5
0 19.4872 5
0 1.12406 5
0 1.03619 5
0 0.894283 5
0 1.38237 5
0 6.2817 5
0 0.64743 5
0 2.18897 5
0 0.330363 5
0 9.6187 5
0 4.65124 5
0 0.847082 5
0 13.4082 5
0 2.83473 5
0 5.34443 5
0 0.905194 5
0 1.66748 5
0 3.76745 5
0 3.10766 5
0 5.1701 5
0 4.32357 5
0 0.341571 5
0 4.23883 5
0 0.866585 5
0 3.01079 5
0 5.00605 5
0 19.3826 5
0 9.5908 5
0 1.66918 5
0 2.3241 5
0 2.01715 5
0 39.3794 5
0 4.84314 5
0 4.30692 5
0 2.67101 5
0 3.96845 5
0 3.7298 5
0 7.0737 5
0 9.06149 5
0 4.57697 5
0 1.92452 5
0 12.4688 5
0 0.334528 5
0 1.20921 5
0 9.61481 5
0 0.489817 5
0 8.91026 5
0 14.418 5
0 9.13839 5
0 6.91691 5
0 7.17891 5
0 0.374946 5
0 2.92139 5
0 3.67328 5
0 9.58252 5
0 0.318409 5
0 13.5654 5
0 2.65499 5
0 17.6229 5
0 5.47536 5
0 1.89846 5
0 29.4454 5
0 20.2973 5
0 5.41656 5
0 2.91695 5
0 4.08267 5
0 24.1982 5
0 6.05651 5
0 3.2604 5
0 8.15786 5
0 0.550774 5
0 1.5214 5
0 0.554798 5
0 3.63641 5
0 4.807 5
0 19.6756 5
0 17.7417 5
0 1.56727 5
0 16.252 5
0 5.55234 5
0 1.83518 5
0 1.00861 5
0 3.39688 5
0 3.88839 5
0 0.591912 5
0 3.84825 5
0 2.3693 5
0 9.7713 5
0 1.42131 5
0 2.42793 5
0 5.27975 5
0 1.98299 5
0 6.06919 5
0 11.6074 5
0 10.1521 5
0 18.0683 5
0 2.10215 5
0 5.75035 5
0 3.55307 5
0 0.40878 5
0 1.98171 5
0 13.0862 5
0 16.0577 5
0 0.424655 5
0 2.09207 5
0 11.2129 5
0 4.63834 5
0 4.44996 5
0 1.33655 5
0 0.115669 5
0 1.87873 5
0 0.686022 5
0 3.75104 5
0 0.357188 5
0 2.32487 5
0 6.26528 5
0 3.52399 5
0 11.1915 5
0 1.14856 5
0 5.65049 5
0 2.40035 5
0 5.73453 5
0 0.584728 5
0 2.85489 5
0 10.6571 5
0 0.861841 5
0 0.987083 5
0 3.39923 5
0 2.10821 5
0 0.0483373 5
0 0.153827 5
0 2.41105 5
0 24.4407 5
0 12.3611 5
0 1.32402 5
0 1.29062 5
0 4.13589 5
0 0.922074 5
0 2.17163 5
0 2.43521 5
0 2.17246 5
0 7.25424 5
0 2.46656 5
0 1.56122 5
0 19.7289 5
0 0.0367185 5
0 0.0642857 5
0 6.56433 5
0 0.386605 5
0 4.68341 5
0 1.19442 5
0 4.98691 5
0 10.7484 5
0 29.4469 5
0 31.0037 5
0 8.22704 5
0 0.131171 5
0 1.73257 5
0 0.628675 5
0 2.16923 5
0 1.75642 5
0 4.55123 5
0 0.0570786 5
0 1.29149 5
0 4.07053 5
0 19.0455 5
0 0.796609 5
0 4.38431 5
0 4.14578 5
0 10.8322 5
0 3.62308 5
0 0.858475 5
0 0.228503 5
0 8.34861 5
0 4.57618 5
0 1.96138 5
0 7.0166 5
0 2.10843 5
0 0.50388 5
0 21.4252 5
0 9.10686 5
0 10.6265 5
0 13.0575 5
0 1.37619 5
0 0.104814 5
0 1.24836 5
0 11.825 5
0 16.6649 5
0 1.48751 5
0 1.80411 5
0 10.7534 5
0 8.28814 5
0 4.65792 5
0 12.3844 5
0 1.87444 5
0 4.19389 5
0 2.31833 5
0 4.74545 5
0 1.39526 5
0 1.04713 5
0 1.63824 5
0 2.52683 5
0 3.76477 5
0 2.79072 5
0 0.912934 5
0 1.46681 5
0 1.63505 5
0 8.15414 5
0 5.03459 5
0 3.35039 5
0 6.28612 5
0 13.1831 5
0 0.681565 5
0 1.43278 5
0 12.741 5
0 2.05063 5
0 9.03118 5
0 9.41459 5
0 0.863171 5
0 12.5834 5
0 20.0336 5
0 0.988562 5
0 0.192475 5
0 5.61804 5
0 2.22852 5
0 21.0347 5
0 1.82361 5
0 0.41663 5
0 1.77302 5
0 1.08298 5
0 2.80832 5
0 4.19138 5
0 0.549277 5
0 7.87371 5
0 0.390979 5
0 0.541108 5
0 47.3308 5
0 4.21209 5
0 0.86617 5
0 31.5727 5
0 0.425249 5
0 2.91411 5
0 0.20291 5
0 7.24299 5
0 0.288586 5
0 0.221097 5
0 7.48159 5
0 19.3868 5
0 19.3771 5
0 6.75863 5
0 30.2644 5
0 5.8764 5
0 3.86776 5
0 0.0936476 5
0 8.96662 5
0 4.27142 5
0 3.86573 5
0 0.271427 5
0 26.9352 5
0 28.1048 5
0 1.63718 5
0 13.8668 5
0 21.7749 5
0 2.38539 5
0 7.14213 5
0 2.31562 5
0 3.55834 5
0 1.73206 5
0 0.689787 5
0 3.64905 5
0 33.286 5
0 0.73044 5
0 0.233394 5
0 29.8665 5
0 3.57373 5
0 19.8944 5
0 2.21403 5
0 0.445706 5
0 4.26336 5
0 0.246739 5
0 6.03424 5
0 0.197488 5
0 1.74257 5
0 5.55568 5
0 2.22031 5
0 2.76895 5
0 5.87301 5
0 7.9237 5
0 5.22375 5
0 4.87211 5
0 0.0657401 5
0 18.5729 5
0 1.48972 5
0 3.08867 5
0 0.684633 5
0 21.1367 5
0 2.71762 5
0 0.594824 5
0 16.4821 5
0 5.25067 5
0 49.4181 5
0 13.1854 5
0 0.281114 5
0 17.5551 5
0 28.4799 5
0 8.17682 5
0 0.836041 5
0 1.47022 5
0 0.11429 5
0 13.3747 5
0 4.37802 5
0 0.656571 5
0 1.63507 5
0 8.50836 5
0 0.979789 5
0 8.3195 5
0 11.962 5
0 1.09885 5
0 1.73223 5
0 7.50726 5
0 0.929151 5
0 1.17347 5
0 12.0697 5
0 24.4402 5
0 2.7296 5
0 1.1816 5
0 5.12389 5
0 0.465247 5
0 0.416463 5
0 5.55722 5
0 29.009 5
0 6.92326 5
0 10.0851 5
0 4.19894 5
0 0.300945 5
0 0.194 5
0 4.86182 5
0 2.3163 5
0 3.22153 5
0 2.41919 5
0 8.90377 5
0 2.6485 5
0 0.397344 5
0 13.2967 5
0 0.319431 5
0 2.84267 5
0 7.65011 5
0 1.6947 5
0 17.4566 5
0 1.9188 5
0 0.609277 5
0 1.95688 5
0 9.18176 5
0 24.4579 5
0 4.18805 5
0 5.26142 5
0 2.98667 5
0 5.43065 5
0 2.35755 5
0 10.836 5
0 17.1833 5
0 5.64688 5
0 0.114115 5
0 4.71193 5
0 1.12254 5
0 7.36674 5
0 0.400861 5
0 38.3276 5
0 3.93572 5
0 11.5084 5
0 21.9983 5
0 1.58604 5
0 1.16387 5
0 29.947 5
0 10.5571 5
0 1.581 5
0 2.27502 5
0 0.982382 5
0 6.80128 5
0 0.831545 5
0 5.4308 5
0 0.465338 5
0 3.7536 5
0 33.5336 5
0 8.7356 5
0 4.27842 5
0 0.060244 5
0 2.05227 5
0 8.00637 5
0 5.61617 5
0 74.997 5
0 6.34677 5
0 3.01472 5
0 5.2124 5
0 8.84123 5
0 5.8146 5
0 2.09573 5
0 2.48927 5
0 1.85962 5
0 1.98072 5
0 6.06954 5
0 13.0637 5
0 3.07417 5
0 0.0627264 5
0 5.21975 5
0 2.94228 5
0 0.956542 5
0 9.27639 5
0 45.6094 5
0 2.45432 5
0 7.67439 5
0 10.7705 5
0 1.94914 5
0 7.04855 5
0 5.34005 5
0 2.93099 5
0 4.56653 5
0 2.84945 5
0 6.10542 5
0 4.65956 5
0 30.3438 5
0 0.178614 5
0 4.39207 5
0 3.26446 5
0 0.374104 5
0 6.71147 5
0 1.53753 5
0 13.0554 5
0 3.46398 5
0 2.47224 5
0 1.6188 5
0 7.48474 5
0 0.647652 5
0 0.137254 5
0 2.09195 5
0 1.50713 5
0 4.02174 5
0 4.6708 5
0 16.7956 5
0 2.08562 5
0 7.86621 5
0 1.99996 5
0 10.9231 5
0 12.157 5
0 2.34004 5
0 0.95913 5
0 15.8903 5
0 3.40692 5
0 11.4758 5
0 3.20485 5
0 0.520948 5
0 0.892665 5
0 1.59838 5
0 12.5417 5
0 2.32588 5
0 0.874194 5
0 0.229097 5
0 2.00498 5
0 23.486 5
0 1.13116 5
0 6.20067 5
0 1.04366 5
0 0.867439 5
0 4.20111 5
0 0.071758 5
0 1.84301 5
0 19.4585 5
0 0.718635 5
0 2.6464 5
0 7.8743 5
0 3.18893 5
0 4.19937 5
0 1.2084 5
0 4.27308 5
0 1.74899 5
0 1.21551 5
0 2.72256 5
0 3.58765 5
0 0.409171 5
0 0.239774 5
0 5.14733 5
0 7.80881 5
0 5.73544 5
0 2.62832 5
0 12.8657 5
0 2.64347 5
0 0.252085 5
0 2.56356 5
0 6.41514 5
0 0.506672 5
0 7.85443 5
0 5.88948 5
0 0.370409 5
0 14.0637 5
0 3.77916 5
0 1.35827 5
0 1.63767 5
0 0.532747 5
0 24.4469 5
0 0.552037 5
0 3.38111 5
0 1.02095 5
0 1.1555 5
0 1.96615 5
0 6.19062 5
0 0.333521 5
0 1.96135 5
0 6.21509 5
0 5.86922 5
0 12.0226 5
0 12.0844 5
0 0.520801 5
0 2.31691 5
0 1.5349 5
0 3.84946 5
0 0.207947 5
0 1.51966 5
0 1.63269 5
0 4.29486 5
0 9.18089 5
0 3.68664 5
0 1.23629 5
0 4.91674 5
0 10.301 5
0 16.0665 5
0 1.18708 5
0 1.02362 5
0 6.33305 5
0 5.80628 5
0 14.6305 5
0 6.11902 5
0 22.6376 5
0 41.7667 5
0 4.66879 5
0 4.02258 5
0 1.83232 5
0 4.37128 5
0 1.30672 5
0 4.56765 5
0 4.08095 5
0 0.878904 5
0 4.70715 5
0 3.73257 5
0 15.0941 5
0 8.80665 5
0 6.01866 5
0 3.29285 5
0 10.031 5
0 0.739457 5
0 13.1091 5
0 12.2473 5
0 1.58493 5
0 2.27677 5
0 4.34361 5
0 1.73066 5
0 5.97592 5
0 2.3389 5
0 14.6199 5
0 2.33503 5
0 14.2124 5
0 2.25477 5
0 10.0072 5
0 79.1097 5
0 2.02355 5
0 1.2046 5
0 10.6288 5
0 2.15832 5
0 21.8589 5
0 2.56774 5
0 19.563 5
0 6.35176 5
0 10.6459 5
0 18.5876 5
0 65.615 5
0 19.4479 5
0 6.66362 5
0 3.98247 5
0 1.21897 5
0 1.26896 5
0 3.62556 5
0 25.2168 5
0 1.43968 5
0 2.41387 5
0 0.248778 5
0 7.49527 5
0 0.0731964 5
0 3.14346 5
0 1.09935 5
0 22.22 5
0 0.391547 5
0 4.80688 5
0 15.1047 5
0 6.85779 5
0 7.80852 5
0 23.7772 5
0 0.539097 5
0 3.62382 5
0 54.5947 5
0 16.7211 5
0 8.19449 5
0 12.4243 5
0 5.53857 5
0 2.85753 5
0 9.81979 5
0 6.12292 5
0 13.7761 5
0 2.73412 5
0 1.42194 5
0 0.674475 5
0 24.0818 5
0 6.86779 5
0 6.62983 5
0 3.17029 5
0 2.51148 5
0 1.64571 5
0 11.8591 5
0 1.87129 5
0 13.5374 5
0 7.7584 5
0 0.429349 5
0 40.0903 5
0 0.88221 5
0 5.26718 5
0 6.26887 5
0 2.89054 5
0 2.17453 5
0 10.6179 5
0 5.18786 5
0 3.83551 5
0 4.76166 5
0 1.77848 5
0 10.4379 5
0 2.89974 5
0 3.26605 5
0 15.4949 5
0 10.7577 5
0 3.86208 5
0 11.707 5
0 1.68118 5
0 1.94984 5
0 1.31103 5
0 2.6895 5
0 3.92832 5
0 5.38928 5
0 8.59231 5
0 1.32375 5
0 0.0859555 5
0 0.706628 5
0 2.4428 5
0 8.42904 5
0 5.38743 5
0 13.8576 5
0 4.15351 5
0 2.46483 5
0 5.77089 5
0 7.74162 5
0 5.05624 5
0 1.38214 5
0 4.13498 5
0 8.82416 5
0 2.33888 5
0 0.94571 5
0 2.19039 5
0 15.6171 5
0 0.319273 5
0 1.19469 5
0 11.2964 5
0 4.79326 5
0 4.73973 5
0 0.616443 5
0 3.0654 5
0 3.93503 5
0 3.88162 5
0 0.0727815 5
0 0.42211 5
0 2.63949 5
0 2.59551 5
0 1.5626 5
0 27.0212 5
0 1.14325 5
0 10.1379 5
0 8.32612 5
0 8.64302 5
0 3.50128 5
0 31.5285 5
0 4.6628 5
0 2.78493 5
0 0.983047 5
0 0.747278 5
0 2.36415 5
0 0.503562 5
0 0.583097 5
0 2.44341 5
0 0.0514086 5
0 20.9993 5
0 2.8809 5
0 6.87637 5
0 0.484072 5
0 19.3014 5
0 9.83171 5
0 7.87305 5
0 0.533198 5
0 4.2177 5
0 1.09285 5
0 6.40709 5
0 1.55095 5
0 9.10038 5
0 6.078 5
0 18.4763 5
0 7.27925 5
0 9.02673 5
0 6.75191 5
0 8.48373 5
0 0.964171 5
0 2.63161 5
0 1.92663 5
0 7.00284 5
0 6.45949 5
0 1.32245 5
0 8.03297 5
0 2.07907 5
0 6.7517 5
0 0.396615 5
0 21.8377 5
0 1.67782 5
0 4.06291 5
0 6.285 5
0 5.23392 5
0 26.1928 5
0 33.8521 5
0 0.100072 5
0 90.0186 5
0 50.4779 5
0 5.25968 5
0 8.94326 5
0 1.03622 5
0 5.00402 5
0 21.3127 5
0 1.79041 5
0 0.134548 5
0 22.8655 5
0 1.78805 5
0 41.7819 5
0 11.6368 5
0 5.3106 5
0 2.61607 5
0 4.54825 5
0 5.73107 5
0 19.6318 5
0 18.8864 5
0 8.4539 5
0 4.55542 5
0 6.33726 5
0 7.36987 5
0 7.98734 5
0 3.79472 5
0 13.9109 5
0 1.54162 5
0 30.4384 5
0 9.35271 5
0 24.1696 5
0 61.3194 5
0 73.9478 5
0 13.5122 5
0 1.62639 5
0 12.524 5
0 18.3278 5
0 0.214224 5
0 3.43289 5
0 0.854931 5
0 39.5486 5
0 2.0649 5
0 6.18091 5
0 1.5977 5
